,VehId,subtrajetoria,pares,grid_origem,grid_final,turno,Quantidade de Rotas Contadas,Quantidade de Rotas Contadas - Turno
2660,560,560_subtraj_468,51163_78354,51163,78354,Afternoon,5,3
2661,560,560_subtraj_473,78354_47462,78354,47462,Afternoon,3,1
2662,560,560_subtraj_475,78354_44602,78354,44602,Early morning,10,2
2663,560,560_subtraj_477,78354_67360,78354,67360,Evening,10,1
2664,560,560_subtraj_478,66940_45010,66940,45010,Evening,2,1
2665,560,560_subtraj_479,45009_78354,45009,78354,Early morning,13,4
2666,560,560_subtraj_48,78354_45010,78354,45010,Morning,14,5
2667,560,560_subtraj_480,78354_77896,78354,77896,Evening,5,1
2668,560,560_subtraj_481,78354_77928,78354,77928,Early morning,25,9
2669,560,560_subtraj_482,78354_67780,78354,67780,Morning,2,1
2670,560,560_subtraj_484,78354_45014,78354,45014,Evening,2,1
2671,560,560_subtraj_486,78354_44602,78354,44602,Afternoon,10,5
2672,560,560_subtraj_487,44604_77928,44604,77928,Evening,2,2
2673,560,560_subtraj_49,45009_78354,45009,78354,Morning,13,5
2674,560,560_subtraj_491,44602_78354,44602,78354,Early morning,9,4
2675,560,560_subtraj_5,77480_77928,77480,77928,Evening,2,1
2676,560,560_subtraj_50,78354_45009,78354,45009,Afternoon,6,3
2677,560,560_subtraj_52,78354_78321,78354,78321,Evening,3,1
2678,560,560_subtraj_53,78354_77928,78354,77928,Early morning,25,9
2679,560,560_subtraj_54,78354_44601,78354,44601,Morning,5,1
2680,560,560_subtraj_55,45009_78354,45009,78354,Morning,13,5
2681,560,560_subtraj_56,78354_44600,78354,44600,Afternoon,4,2
2682,560,560_subtraj_57,45006_78354,45006,78354,Afternoon,2,1
2683,560,560_subtraj_59,78354_45013,78354,45013,Early morning,8,2
2684,560,560_subtraj_62,78354_45012,78354,45012,Afternoon,9,3
2685,560,560_subtraj_63,78354_44602,78354,44602,Afternoon,10,5
2686,560,560_subtraj_65,78354_45012,78354,45012,Evening,9,3
2687,560,560_subtraj_68,44602_78354,44602,78354,Afternoon,9,1
2688,560,560_subtraj_72,78354_77928,78354,77928,Morning,25,5
2689,560,560_subtraj_73,78354_36443,78354,36443,Afternoon,2,1
2690,560,560_subtraj_76,44604_78354,44604,78354,Early morning,3,3
2691,560,560_subtraj_77,78354_77928,78354,77928,Morning,25,5
2692,560,560_subtraj_8,78354_77928,78354,77928,Early morning,25,9
2693,560,560_subtraj_80,78354_45422,78354,45422,Afternoon,5,2
2694,560,560_subtraj_82,78354_77480,78354,77480,Early morning,4,2
2695,560,560_subtraj_84,78354_44603,78354,44603,Morning,5,3
2696,560,560_subtraj_85,44602_78354,44602,78354,Morning,9,4
2697,560,560_subtraj_87,78354_44603,78354,44603,Evening,5,1
2698,560,560_subtraj_88,44604_78354,44604,78354,Early morning,3,3
2699,560,560_subtraj_89,78354_44602,78354,44602,Morning,10,3
2700,560,560_subtraj_93,45826_77928,45826,77928,Evening,2,2
2701,560,560_subtraj_97,78354_44602,78354,44602,Afternoon,10,5
2702,560,560_subtraj_98,78354_77928,78354,77928,Evening,25,6
2703,561,561_subtraj_1,21934_25050,21934,25050,Afternoon,2,2
2704,561,561_subtraj_100,47459_48204,47459,48204,Morning,3,1
2705,561,561_subtraj_102,47449_48205,47449,48205,Evening,3,1
2706,561,561_subtraj_103,66449_66050,66449,66050,Morning,17,3
2707,561,561_subtraj_104,66051_66069,66051,66069,Morning,2,1
2708,561,561_subtraj_106,47446_48204,47446,48204,Early morning,5,1
2709,561,561_subtraj_107,66449_66050,66449,66050,Early morning,17,4
2710,561,561_subtraj_108,66052_66070,66052,66070,Early morning,8,1
2711,561,561_subtraj_109,66071_50738,66071,50738,Early morning,13,6
2712,561,561_subtraj_110,47869_48204,47869,48204,Early morning,4,2
2713,561,561_subtraj_111,66449_51147,66449,51147,Afternoon,4,2
2714,561,561_subtraj_112,66449_66050,66449,66050,Evening,17,8
2715,561,561_subtraj_114,47868_48204,47868,48204,Morning,9,3
2716,561,561_subtraj_117,66449_50738,66449,50738,Afternoon,19,6
2717,561,561_subtraj_118,66449_66069,66449,66069,Evening,9,3
2718,561,561_subtraj_119,66070_50738,66070,50738,Evening,6,4
2719,561,561_subtraj_120,47452_48204,47452,48204,Afternoon,2,1
2720,561,561_subtraj_121,21933_27769,21933,27769,Morning,2,1
2721,561,561_subtraj_122,47446_48204,47446,48204,Afternoon,5,2
2722,561,561_subtraj_123,47446_48204,47446,48204,Evening,5,1
2723,561,561_subtraj_124,48204_48224,48204,48224,Early morning,2,1
2724,561,561_subtraj_126,48204_48224,48204,48224,Afternoon,2,1
2725,561,561_subtraj_129,66449_50738,66449,50738,Early morning,19,7
2726,561,561_subtraj_13,66449_51558,66449,51558,Evening,7,3
2727,561,561_subtraj_132,66449_51147,66449,51147,Evening,4,2
2728,561,561_subtraj_133,47868_48205,47868,48205,Morning,3,1
2729,561,561_subtraj_134,47449_48204,47449,48204,Morning,7,3
2730,561,561_subtraj_136,66449_66051,66449,66051,Morning,8,2
2731,561,561_subtraj_137,66052_66069,66052,66069,Afternoon,3,1
2732,561,561_subtraj_139,47446_48205,47446,48205,Early morning,3,1
2733,561,561_subtraj_141,47446_48204,47446,48204,Morning,5,1
2734,561,561_subtraj_142,47451_48204,47451,48204,Evening,12,4
2735,561,561_subtraj_143,21933_21627,21933,21627,Early morning,3,2
2736,561,561_subtraj_144,47433_48204,47433,48204,Early morning,2,1
2737,561,561_subtraj_146,66449_66050,66449,66050,Morning,17,3
2738,561,561_subtraj_147,66052_50738,66052,50738,Morning,6,2
2739,561,561_subtraj_149,48204_29718,48204,29718,Afternoon,3,2
2740,561,561_subtraj_15,66449_50743,66449,50743,Early morning,2,1
2741,561,561_subtraj_150,66449_51147,66449,51147,Afternoon,4,2
2742,561,561_subtraj_154,66449_66051,66449,66051,Afternoon,8,2
2743,561,561_subtraj_155,66052_66069,66052,66069,Evening,3,1
2744,561,561_subtraj_160,47448_48205,47448,48205,Morning,2,1
2745,561,561_subtraj_161,66449_66050,66449,66050,Early morning,17,4
2746,561,561_subtraj_162,66051_51147,66051,51147,Early morning,3,2
2747,561,561_subtraj_163,47447_48204,47447,48204,Evening,2,1
2748,561,561_subtraj_166,66449_66050,66449,66050,Evening,17,8
2749,561,561_subtraj_167,66052_66070,66052,66070,Evening,8,4
2750,561,561_subtraj_168,66071_50738,66071,50738,Evening,13,4
2751,561,561_subtraj_169,47451_48205,47451,48205,Early morning,4,1
2752,561,561_subtraj_17,66449_66070,66449,66070,Morning,2,1
2753,561,561_subtraj_175,66449_50738,66449,50738,Morning,19,4
2754,561,561_subtraj_176,47449_48204,47449,48204,Evening,7,3
2755,561,561_subtraj_18,66071_50738,66071,50738,Afternoon,13,1
2756,561,561_subtraj_181,66449_66069,66449,66069,Afternoon,9,2
2757,561,561_subtraj_182,66070_50738,66070,50738,Evening,6,4
2758,561,561_subtraj_183,66449_66069,66449,66069,Afternoon,9,2
2759,561,561_subtraj_184,66070_50738,66070,50738,Afternoon,6,2
2760,561,561_subtraj_187,47433_48205,47433,48205,Morning,2,1
2761,561,561_subtraj_188,66449_66070,66449,66070,Early morning,2,1
2762,561,561_subtraj_189,66071_50738,66071,50738,Early morning,13,6
2763,561,561_subtraj_19,48204_48284,48204,48284,Early morning,3,2
2764,561,561_subtraj_190,47446_48204,47446,48204,Afternoon,5,2
2765,561,561_subtraj_193,66449_66050,66449,66050,Evening,17,8
2766,561,561_subtraj_194,66051_51147,66051,51147,Early morning,3,2
2767,561,561_subtraj_195,47449_48204,47449,48204,Morning,7,3
2768,561,561_subtraj_196,66449_66050,66449,66050,Evening,17,8
2769,561,561_subtraj_197,66052_66070,66052,66070,Evening,8,4
2770,561,561_subtraj_198,66071_50738,66071,50738,Evening,13,4
2771,561,561_subtraj_200,66449_66051,66449,66051,Early morning,8,2
2772,561,561_subtraj_203,47868_48204,47868,48204,Afternoon,9,2
2773,561,561_subtraj_204,47448_48204,47448,48204,Morning,3,2
2774,561,561_subtraj_205,21933_21627,21933,21627,Evening,3,1
2775,561,561_subtraj_206,66449_66050,66449,66050,Evening,17,8
2776,561,561_subtraj_207,66051_51147,66051,51147,Evening,3,1
2777,561,561_subtraj_208,47447_48204,47447,48204,Afternoon,2,1
2778,561,561_subtraj_209,21933_28552,21933,28552,Morning,4,1
2779,561,561_subtraj_210,66449_66069,66449,66069,Early morning,9,3
2780,561,561_subtraj_211,66071_50738,66071,50738,Morning,13,2
2781,561,561_subtraj_212,47446_48205,47446,48205,Afternoon,3,1
2782,561,561_subtraj_22,29712_48204,29712,48204,Evening,2,2
2783,561,561_subtraj_221,66449_66069,66449,66069,Evening,9,3
2784,561,561_subtraj_222,66070_50738,66070,50738,Evening,6,4
2785,561,561_subtraj_223,47868_48205,47868,48205,Afternoon,3,1
2786,561,561_subtraj_225,66449_66050,66449,66050,Afternoon,17,2
2787,561,561_subtraj_226,66052_50738,66052,50738,Evening,6,3
2788,561,561_subtraj_228,21933_28551,21933,28551,Evening,8,1
2789,561,561_subtraj_229,66449_66069,66449,66069,Morning,9,1
2790,561,561_subtraj_232,47446_48205,47446,48205,Morning,3,1
2791,561,561_subtraj_234,66449_66051,66449,66051,Evening,8,2
2792,561,561_subtraj_235,66052_66070,66052,66070,Evening,8,4
2793,561,561_subtraj_239,66449_51558,66449,51558,Morning,7,1
2794,561,561_subtraj_240,66449_66050,66449,66050,Early morning,17,4
2795,561,561_subtraj_241,66052_66070,66052,66070,Morning,8,2
2796,561,561_subtraj_243,66449_50738,66449,50738,Morning,19,4
2797,561,561_subtraj_244,21933_28552,21933,28552,Early morning,4,1
2798,561,561_subtraj_249,66449_66050,66449,66050,Evening,17,8
2799,561,561_subtraj_250,66052_66070,66052,66070,Evening,8,4
2800,561,561_subtraj_251,66071_50738,66071,50738,Early morning,13,6
2801,561,561_subtraj_252,47448_48205,47448,48205,Early morning,2,1
2802,561,561_subtraj_253,21933_28551,21933,28551,Morning,8,2
2803,561,561_subtraj_254,36107_48284,36107,48284,Afternoon,2,1
2804,561,561_subtraj_255,66449_50738,66449,50738,Afternoon,19,6
2805,561,561_subtraj_256,66449_66050,66449,66050,Evening,17,8
2806,561,561_subtraj_257,66051_66069,66051,66069,Evening,2,1
2807,561,561_subtraj_258,66071_50738,66071,50738,Evening,13,4
2808,561,561_subtraj_260,66052_50738,66052,50738,Evening,6,3
2809,561,561_subtraj_261,21933_27379,21933,27379,Afternoon,2,1
2810,561,561_subtraj_262,36107_48284,36107,48284,Evening,2,1
2811,561,561_subtraj_263,47868_48204,47868,48204,Early morning,9,2
2812,561,561_subtraj_265,47459_48204,47459,48204,Early morning,3,1
2813,561,561_subtraj_267,47459_48204,47459,48204,Evening,3,1
2814,561,561_subtraj_268,47451_48204,47451,48204,Early morning,12,2
2815,561,561_subtraj_270,21933_28551,21933,28551,Early morning,8,2
2816,561,561_subtraj_271,66449_50738,66449,50738,Afternoon,19,6
2817,561,561_subtraj_272,66449_50738,66449,50738,Afternoon,19,6
2818,561,561_subtraj_274,48227_48204,48227,48204,Evening,2,2
2819,561,561_subtraj_276,47451_48204,47451,48204,Evening,12,4
2820,561,561_subtraj_28,66449_50738,66449,50738,Early morning,19,7
2821,561,561_subtraj_281,47448_48204,47448,48204,Evening,3,1
2822,561,561_subtraj_282,48204_29718,48204,29718,Early morning,3,1
2823,561,561_subtraj_286,47451_48204,47451,48204,Afternoon,12,4
2824,561,561_subtraj_287,66449_50738,66449,50738,Early morning,19,7
2825,561,561_subtraj_29,66449_50738,66449,50738,Early morning,19,7
2826,561,561_subtraj_291,66449_51558,66449,51558,Evening,7,3
2827,561,561_subtraj_292,47868_48204,47868,48204,Evening,9,2
2828,561,561_subtraj_293,66449_50738,66449,50738,Evening,19,2
2829,561,561_subtraj_294,21933_28551,21933,28551,Afternoon,8,3
2830,561,561_subtraj_295,47869_48204,47869,48204,Early morning,4,2
2831,561,561_subtraj_298,51147_48204,51147,48204,Morning,2,2
2832,561,561_subtraj_299,21933_28551,21933,28551,Afternoon,8,3
2833,561,561_subtraj_302,21933_27379,21933,27379,Early morning,2,1
2834,561,561_subtraj_31,66449_50738,66449,50738,Early morning,19,7
2835,561,561_subtraj_311,47449_48204,47449,48204,Evening,7,3
2836,561,561_subtraj_316,47868_48205,47868,48205,Early morning,3,1
2837,561,561_subtraj_318,21933_29337,21933,29337,Afternoon,4,2
2838,561,561_subtraj_319,21933_29337,21933,29337,Morning,4,1
2839,561,561_subtraj_32,51147_48204,51147,48204,Morning,2,2
2840,561,561_subtraj_320,47449_48204,47449,48204,Evening,7,3
2841,561,561_subtraj_328,47449_48205,47449,48205,Afternoon,3,1
2842,561,561_subtraj_33,66449_50738,66449,50738,Early morning,19,7
2843,561,561_subtraj_330,66449_50738,66449,50738,Evening,19,2
2844,561,561_subtraj_331,21933_28551,21933,28551,Early morning,8,2
2845,561,561_subtraj_332,47869_48204,47869,48204,Evening,4,2
2846,561,561_subtraj_334,21933_28552,21933,28552,Afternoon,4,1
2847,561,561_subtraj_336,66449_51558,66449,51558,Afternoon,7,3
2848,561,561_subtraj_338,66070_50738,66070,50738,Afternoon,6,2
2849,561,561_subtraj_339,21933_29337,21933,29337,Early morning,4,1
2850,561,561_subtraj_340,47451_48204,47451,48204,Afternoon,12,4
2851,561,561_subtraj_341,66449_66050,66449,66050,Morning,17,3
2852,561,561_subtraj_342,66052_66070,66052,66070,Morning,8,2
2853,561,561_subtraj_343,66071_50738,66071,50738,Morning,13,2
2854,561,561_subtraj_344,29712_48204,29712,48204,Evening,2,2
2855,561,561_subtraj_345,66449_50738,66449,50738,Morning,19,4
2856,561,561_subtraj_346,47451_48204,47451,48204,Morning,12,2
2857,561,561_subtraj_347,47868_48204,47868,48204,Evening,9,2
2858,561,561_subtraj_349,66449_51558,66449,51558,Afternoon,7,3
2859,561,561_subtraj_35,66449_50743,66449,50743,Evening,2,1
2860,561,561_subtraj_351,66449_66051,66449,66051,Early morning,8,2
2861,561,561_subtraj_356,30422_35231,30422,35231,Morning,2,1
2862,561,561_subtraj_357,66449_66050,66449,66050,Afternoon,17,2
2863,561,561_subtraj_358,66052_50738,66052,50738,Evening,6,3
2864,561,561_subtraj_36,47869_48204,47869,48204,Evening,4,2
2865,561,561_subtraj_365,48227_48204,48227,48204,Evening,2,2
2866,561,561_subtraj_366,21933_28944,21933,28944,Early morning,2,1
2867,561,561_subtraj_369,66449_51558,66449,51558,Afternoon,7,3
2868,561,561_subtraj_370,47451_48204,47451,48204,Early morning,12,2
2869,561,561_subtraj_371,66449_50738,66449,50738,Early morning,19,7
2870,561,561_subtraj_372,66449_50738,66449,50738,Afternoon,19,6
2871,561,561_subtraj_374,21933_28552,21933,28552,Evening,4,1
2872,561,561_subtraj_375,21933_27769,21933,27769,Early morning,2,1
2873,561,561_subtraj_377,47451_48205,47451,48205,Morning,4,1
2874,561,561_subtraj_378,21933_28551,21933,28551,Morning,8,2
2875,561,561_subtraj_379,21933_21627,21933,21627,Early morning,3,2
2876,561,561_subtraj_38,66449_66050,66449,66050,Evening,17,8
2877,561,561_subtraj_383,66449_66051,66449,66051,Afternoon,8,2
2878,561,561_subtraj_384,66052_66070,66052,66070,Afternoon,8,1
2879,561,561_subtraj_385,66071_50738,66071,50738,Evening,13,4
2880,561,561_subtraj_386,66449_66051,66449,66051,Morning,8,2
2881,561,561_subtraj_387,66052_50738,66052,50738,Morning,6,2
2882,561,561_subtraj_388,47868_48204,47868,48204,Afternoon,9,2
2883,561,561_subtraj_390,30422_35231,30422,35231,Evening,2,1
2884,561,561_subtraj_392,21933_28551,21933,28551,Afternoon,8,3
2885,561,561_subtraj_393,51972_48204,51972,48204,Evening,2,1
2886,561,561_subtraj_396,51972_48204,51972,48204,Morning,2,1
2887,561,561_subtraj_397,47451_48204,47451,48204,Afternoon,12,4
2888,561,561_subtraj_398,21933_28944,21933,28944,Afternoon,2,1
2889,561,561_subtraj_40,66449_66050,66449,66050,Early morning,17,4
2890,561,561_subtraj_400,47449_48205,47449,48205,Early morning,3,1
2891,561,561_subtraj_402,47451_48205,47451,48205,Afternoon,4,1
2892,561,561_subtraj_403,66449_50738,66449,50738,Morning,19,4
2893,561,561_subtraj_41,66052_66069,66052,66069,Early morning,3,1
2894,561,561_subtraj_42,66071_50738,66071,50738,Early morning,13,6
2895,561,561_subtraj_43,47451_48205,47451,48205,Evening,4,1
2896,561,561_subtraj_44,66449_51147,66449,51147,Evening,4,2
2897,561,561_subtraj_45,47449_48204,47449,48204,Morning,7,3
2898,561,561_subtraj_48,21934_25050,21934,25050,Afternoon,2,2
2899,561,561_subtraj_50,47451_48204,47451,48204,Evening,12,4
2900,561,561_subtraj_51,47451_48204,47451,48204,Evening,12,4
2901,561,561_subtraj_55,66449_66069,66449,66069,Early morning,9,3
2902,561,561_subtraj_56,66071_50738,66071,50738,Early morning,13,6
2903,561,561_subtraj_58,47452_48204,47452,48204,Evening,2,1
2904,561,561_subtraj_61,47868_48204,47868,48204,Morning,9,3
2905,561,561_subtraj_62,48204_49513,48204,49513,Evening,2,1
2906,561,561_subtraj_63,47868_48204,47868,48204,Early morning,9,2
2907,561,561_subtraj_64,48204_48284,48204,48284,Morning,3,1
2908,561,561_subtraj_65,47451_48204,47451,48204,Afternoon,12,4
2909,561,561_subtraj_71,48204_48283,48204,48283,Evening,2,2
2910,561,561_subtraj_72,48204_49513,48204,49513,Early morning,2,1
2911,561,561_subtraj_73,47868_48204,47868,48204,Morning,9,3
2912,561,561_subtraj_75,47433_48204,47433,48204,Evening,2,1
2913,561,561_subtraj_76,48204_48284,48204,48284,Early morning,3,2
2914,561,561_subtraj_77,21933_29337,21933,29337,Afternoon,4,2
2915,561,561_subtraj_78,66449_66069,66449,66069,Evening,9,3
2916,561,561_subtraj_79,66070_50738,66070,50738,Evening,6,4
2917,561,561_subtraj_80,66449_66069,66449,66069,Early morning,9,3
2918,561,561_subtraj_81,66071_50738,66071,50738,Early morning,13,6
2919,561,561_subtraj_82,48204_48283,48204,48283,Evening,2,2
2920,561,561_subtraj_83,47449_48204,47449,48204,Early morning,7,1
2921,561,561_subtraj_85,47451_48204,47451,48204,Morning,12,2
2922,561,561_subtraj_86,66449_50738,66449,50738,Afternoon,19,6
2923,561,561_subtraj_9,66449_51558,66449,51558,Evening,7,3
2924,561,561_subtraj_93,47448_48204,47448,48204,Morning,3,2
2925,561,561_subtraj_95,48204_29718,48204,29718,Afternoon,3,2
2926,561,561_subtraj_97,47433_48205,47433,48205,Evening,2,1
2927,561,561_subtraj_98,66449_66051,66449,66051,Evening,8,2
2928,561,561_subtraj_99,66052_50738,66052,50738,Early morning,6,1
2929,564,564_subtraj_1,78354_46229,78354,46229,Evening,3,2
2930,564,564_subtraj_103,77905_68190,77905,68190,Evening,2,1
2931,564,564_subtraj_105,78321_47040,78321,47040,Early morning,7,2
2932,564,564_subtraj_106,77905_66938,77905,66938,Early morning,2,1
2933,564,564_subtraj_108,77905_66938,77905,66938,Morning,2,1
2934,564,564_subtraj_110,77480_68190,77480,68190,Afternoon,2,1
2935,564,564_subtraj_112,51163_78354,51163,78354,Morning,3,2
2936,564,564_subtraj_114,46234_78354,46234,78354,Afternoon,2,1
2937,564,564_subtraj_115,77480_47462,77480,47462,Evening,7,5
2938,564,564_subtraj_116,78321_46228,78321,46228,Morning,2,1
2939,564,564_subtraj_123,77480_68190,77480,68190,Morning,2,1
2940,564,564_subtraj_126,45826_77928,45826,77928,Morning,2,1
2941,564,564_subtraj_127,51163_78354,51163,78354,Afternoon,3,1
2942,564,564_subtraj_128,77480_47462,77480,47462,Evening,7,5
2943,564,564_subtraj_129,48284_78354,48284,78354,Early morning,2,1
2944,564,564_subtraj_13,78354_46232,78354,46232,Afternoon,4,1
2945,564,564_subtraj_130,78322_47040,78322,47040,Morning,3,1
2946,564,564_subtraj_132,77905_68190,77905,68190,Early morning,2,1
2947,564,564_subtraj_136,47040_77895,47040,77895,Early morning,2,2
2948,564,564_subtraj_137,77480_66939,77480,66939,Morning,2,1
2949,564,564_subtraj_139,57358_45007,57358,45007,Afternoon,2,1
2950,564,564_subtraj_140,45825_77480,45825,77480,Evening,2,1
2951,564,564_subtraj_141,51163_77480,51163,77480,Early morning,2,2
2952,564,564_subtraj_144,77905_47462,77905,47462,Afternoon,5,3
2953,564,564_subtraj_147,77480_45003,77480,45003,Early morning,5,1
2954,564,564_subtraj_153,57358_45007,57358,45007,Morning,2,1
2955,564,564_subtraj_157,78321_46228,78321,46228,Early morning,2,1
2956,564,564_subtraj_158,45825_77480,45825,77480,Afternoon,2,1
2957,564,564_subtraj_16,78354_46229,78354,46229,Evening,3,2
2958,564,564_subtraj_161,51163_77480,51163,77480,Early morning,2,2
2959,564,564_subtraj_163,77480_45003,77480,45003,Afternoon,5,4
2960,564,564_subtraj_167,77480_66939,77480,66939,Evening,2,1
2961,564,564_subtraj_169,77480_45009,77480,45009,Morning,3,2
2962,564,564_subtraj_171,77905_46232,77905,46232,Evening,2,1
2963,564,564_subtraj_172,77905_47462,77905,47462,Afternoon,5,3
2964,564,564_subtraj_173,46234_78354,46234,78354,Evening,2,1
2965,564,564_subtraj_176,77480_45011,77480,45011,Morning,2,1
2966,564,564_subtraj_177,45825_77928,45825,77928,Afternoon,2,1
2967,564,564_subtraj_178,78321_46225,78321,46225,Afternoon,4,2
2968,564,564_subtraj_179,78321_47040,78321,47040,Evening,7,2
2969,564,564_subtraj_18,45825_77928,45825,77928,Morning,2,1
2970,564,564_subtraj_180,78321_46225,78321,46225,Afternoon,4,2
2971,564,564_subtraj_184,78321_46226,78321,46226,Morning,3,3
2972,564,564_subtraj_187,77480_47462,77480,47462,Early morning,7,2
2973,564,564_subtraj_19,78322_47040,78322,47040,Early morning,3,1
2974,564,564_subtraj_190,78321_47040,78321,47040,Afternoon,7,3
2975,564,564_subtraj_191,78321_47040,78321,47040,Afternoon,7,3
2976,564,564_subtraj_192,78321_47040,78321,47040,Evening,7,2
2977,564,564_subtraj_197,66520_78354,66520,78354,Morning,2,1
2978,564,564_subtraj_199,47040_77895,47040,77895,Early morning,2,2
2979,564,564_subtraj_2,78322_47040,78322,47040,Evening,3,1
2980,564,564_subtraj_200,77905_68611,77905,68611,Early morning,2,1
2981,564,564_subtraj_203,66520_78354,66520,78354,Afternoon,2,1
2982,564,564_subtraj_208,77480_45009,77480,45009,Morning,3,2
2983,564,564_subtraj_209,78321_46225,78321,46225,Evening,4,2
2984,564,564_subtraj_21,78321_46226,78321,46226,Morning,3,3
2985,564,564_subtraj_23,78354_46229,78354,46229,Early morning,3,1
2986,564,564_subtraj_24,78354_45009,78354,45009,Morning,2,1
2987,564,564_subtraj_26,78321_47040,78321,47040,Afternoon,7,3
2988,564,564_subtraj_28,78321_46225,78321,46225,Evening,4,2
2989,564,564_subtraj_33,48284_78354,48284,78354,Afternoon,2,1
2990,564,564_subtraj_34,78354_45009,78354,45009,Evening,2,1
2991,564,564_subtraj_35,78322_46228,78322,46228,Morning,2,1
2992,564,564_subtraj_37,78354_46232,78354,46232,Morning,4,1
2993,564,564_subtraj_38,78321_47448,78321,47448,Afternoon,3,2
2994,564,564_subtraj_4,78354_46232,78354,46232,Evening,4,1
2995,564,564_subtraj_45,77905_68611,77905,68611,Afternoon,2,1
2996,564,564_subtraj_5,78321_45822,78321,45822,Early morning,2,2
2997,564,564_subtraj_51,77480_47462,77480,47462,Evening,7,5
2998,564,564_subtraj_52,77480_45003,77480,45003,Afternoon,5,4
2999,564,564_subtraj_53,77480_45009,77480,45009,Evening,3,1
3000,564,564_subtraj_59,78322_46228,78322,46228,Afternoon,2,1
3001,564,564_subtraj_63,77480_45011,77480,45011,Early morning,2,1
3002,564,564_subtraj_69,77905_47462,77905,47462,Early morning,5,2
3003,564,564_subtraj_7,78354_46232,78354,46232,Early morning,4,1
3004,564,564_subtraj_70,77480_47462,77480,47462,Early morning,7,2
3005,564,564_subtraj_72,78321_46226,78321,46226,Morning,3,3
3006,564,564_subtraj_75,78321_47448,78321,47448,Afternoon,3,2
3007,564,564_subtraj_77,77480_47462,77480,47462,Evening,7,5
3008,564,564_subtraj_78,78321_47448,78321,47448,Early morning,3,1
3009,564,564_subtraj_80,77480_45003,77480,45003,Afternoon,5,4
3010,564,564_subtraj_82,78321_47040,78321,47040,Early morning,7,2
3011,564,564_subtraj_85,45826_77928,45826,77928,Afternoon,2,1
3012,564,564_subtraj_90,77480_45003,77480,45003,Afternoon,5,4
3013,564,564_subtraj_92,77905_46232,77905,46232,Early morning,2,1
3014,564,564_subtraj_95,78321_45822,78321,45822,Early morning,2,2
3015,564,564_subtraj_96,51163_78354,51163,78354,Morning,3,2
3016,564,564_subtraj_97,77905_47462,77905,47462,Afternoon,5,3
3017,564,564_subtraj_98,77480_47462,77480,47462,Evening,7,5
3018,564,564_subtraj_99,77905_47462,77905,47462,Early morning,5,2
3019,565,565_subtraj_10,30951_31284,30951,31284,Morning,2,1
3020,565,565_subtraj_100,30950_29713,30950,29713,Morning,5,2
3021,565,565_subtraj_101,30950_29713,30950,29713,Early morning,5,2
3022,565,565_subtraj_102,29718_30950,29718,30950,Early morning,4,1
3023,565,565_subtraj_104,30950_29713,30950,29713,Evening,5,1
3024,565,565_subtraj_106,30950_31284,30950,31284,Early morning,27,3
3025,565,565_subtraj_109,30950_31284,30950,31284,Evening,27,6
3026,565,565_subtraj_116,31284_30950,31284,30950,Afternoon,15,3
3027,565,565_subtraj_118,31284_30950,31284,30950,Early morning,15,5
3028,565,565_subtraj_120,19773_31284,19773,31284,Morning,2,2
3029,565,565_subtraj_124,29731_30950,29731,30950,Evening,3,1
3030,565,565_subtraj_129,20542_31283,20542,31283,Early morning,3,1
3031,565,565_subtraj_133,30950_29712,30950,29712,Afternoon,2,1
3032,565,565_subtraj_140,21628_30887,21628,30887,Morning,2,2
3033,565,565_subtraj_147,30950_20908,30950,20908,Early morning,2,2
3034,565,565_subtraj_15,29718_30950,29718,30950,Morning,4,2
3035,565,565_subtraj_150,29718_30950,29718,30950,Afternoon,4,1
3036,565,565_subtraj_151,31284_30950,31284,30950,Early morning,15,5
3037,565,565_subtraj_152,30950_31284,30950,31284,Morning,27,13
3038,565,565_subtraj_155,21628_30887,21628,30887,Morning,2,2
3039,565,565_subtraj_157,20542_31283,20542,31283,Morning,3,1
3040,565,565_subtraj_158,31284_30950,31284,30950,Early morning,15,5
3041,565,565_subtraj_159,30950_29719,30950,29719,Early morning,3,2
3042,565,565_subtraj_16,30950_29719,30950,29719,Afternoon,3,1
3043,565,565_subtraj_160,30950_31284,30950,31284,Evening,27,6
3044,565,565_subtraj_163,30950_31284,30950,31284,Evening,27,6
3045,565,565_subtraj_164,30950_31284,30950,31284,Afternoon,27,5
3046,565,565_subtraj_167,30950_31284,30950,31284,Evening,27,6
3047,565,565_subtraj_169,19773_31284,19773,31284,Morning,2,2
3048,565,565_subtraj_170,29711_30950,29711,30950,Early morning,3,1
3049,565,565_subtraj_171,30950_29713,30950,29713,Early morning,5,2
3050,565,565_subtraj_172,31284_30950,31284,30950,Evening,15,5
3051,565,565_subtraj_174,30950_31284,30950,31284,Morning,27,13
3052,565,565_subtraj_176,37298_69852,37298,69852,Afternoon,2,1
3053,565,565_subtraj_177,37298_42951,37298,42951,Morning,2,1
3054,565,565_subtraj_180,31284_30950,31284,30950,Evening,15,5
3055,565,565_subtraj_190,30950_29712,30950,29712,Evening,2,1
3056,565,565_subtraj_191,30950_31284,30950,31284,Morning,27,13
3057,565,565_subtraj_193,29719_30950,29719,30950,Early morning,6,2
3058,565,565_subtraj_2,31284_20908,31284,20908,Early morning,2,2
3059,565,565_subtraj_20,31284_30950,31284,30950,Evening,15,5
3060,565,565_subtraj_201,43787_37701,43787,37701,Evening,2,1
